lab_id	inhibitor	plot_name	type	min_conc	max_conc	inhibitor1	inhibitor2	auc	rescaled_auc	zscore
10404	DOVITINIB	DOVITINIB	single-agent	0.0137174211248285	10	DOVITINIB		2.84525598222401	0.993896888222459	0.958233681538463
20003	DOVITINIB	DOVITINIB	single-agent	0.0137174211248285	10	DOVITINIB		2.86272752831797	1	1.01997317259175
10004	ELESCLOMOL	ELESCLOMOL	single-agent	0.0137174211248285	10	ELESCLOMOL		2.34986787854055	0.820849296796765	0.438850715647501
10054	ELESCLOMOL	ELESCLOMOL	single-agent	0.0137174211248285	10	ELESCLOMOL		1.72521198356529	0.602646240866295	-0.76447662633909
10058	ELESCLOMOL	ELESCLOMOL	single-agent	0.0137174211248285	10	ELESCLOMOL		2.81430298676457	0.98308447413371	1.33353124103756
10139	ELESCLOMOL	ELESCLOMOL	single-agent	0.0137174211248285	10	ELESCLOMOL		1.70370121378226	0.595132158729506	-0.805914636666556
10159	ELESCLOMOL	ELESCLOMOL	single-agent	0.0137174211248285	10	ELESCLOMOL		2.54871054457057	0.890308462596888	0.821898116163747
10205	ELESCLOMOL	ELESCLOMOL	single-agent	0.0137174211248285	10	ELESCLOMOL		2.00251833273974	0.699514121735623	-0.230278014347583
10250	ELESCLOMOL	ELESCLOMOL	single-agent	0.0137174211248285	10	ELESCLOMOL		2.29390538122554	0.801300633236775	0.331045436474286
10289	ELESCLOMOL	ELESCLOMOL	single-agent	0.0137174211248285	10	ELESCLOMOL		1.75617551601766	0.613462335708045	-0.70482896191433
10292	ELESCLOMOL	ELESCLOMOL	single-agent	0.0137174211248285	10	ELESCLOMOL		2.53416126227165	0.88522614786208	0.793870606398142
10308	ELESCLOMOL	ELESCLOMOL	single-agent	0.0137174211248285	10	ELESCLOMOL		2.84130266728112	0.992515927266944	1.38554300311619
10320	ELESCLOMOL	ELESCLOMOL	single-agent	0.0137174211248285	10	ELESCLOMOL		2.3547393354276	0.822550980536787	0.44823501397023
10336	ELESCLOMOL	ELESCLOMOL	single-agent	0.0137174211248285	10	ELESCLOMOL		2.49377392011288	0.871118154083675	0.716069062410874
10348	ELESCLOMOL	ELESCLOMOL	single-agent	0.0137174211248285	10	ELESCLOMOL		0.787703281851481	0.275158314600169	-2.57047871996737
10356	ELESCLOMOL	ELESCLOMOL	single-agent	0.0137174211248285	10	ELESCLOMOL		2.03498201451465	0.710854244556875	-0.167740485740986
10404	ELESCLOMOL	ELESCLOMOL	single-agent	0.0137174211248285	10	ELESCLOMOL		1.92507930367379	0.672463335972769	-0.379455348238984
20003	ELESCLOMOL	ELESCLOMOL	single-agent	0.0137174211248285	10	ELESCLOMOL		1.78678132935078	0.62415347310424	-0.645870402003621
10004	EMODIN	EMODIN	single-agent	0.0137174211248285	10	EMODIN		2.30361851793201	0.80469359907456	0.700383621868424
10021	EMODIN	EMODIN	single-agent	0.0137174211248285	10	EMODIN		2.05626217921031	0.718287772367387	-0.197305412715964
10054	EMODIN	EMODIN	single-agent	0.0137174211248285	10	EMODIN		2.14945323493935	0.750841012173548	0.140897316519204
10058	EMODIN	EMODIN	single-agent	0.0137174211248285	10	EMODIN		1.95515321395227	0.682968670476664	-0.564243288168736
10139	EMODIN	EMODIN	single-agent	0.0137174211248285	10	EMODIN		1.69160984219721	0.590908434513547	-1.52067721739217
10159	EMODIN	EMODIN	single-agent	0.0137174211248285	10	EMODIN		1.94941336996963	0.680963644177143	-0.585073944985819
10205	EMODIN	EMODIN	single-agent	0.0137174211248285	10	EMODIN		2.46684603830319	0.861711781474575	1.29275799131794
10250	EMODIN	EMODIN	single-agent	0.0137174211248285	10	EMODIN		1.72178144147999	0.601447893468102	-1.41118047284947
10289	EMODIN	EMODIN	single-agent	0.0137174211248285	10	EMODIN		2.1741084064789	0.759453487966535	0.23037421147663
10290	EMODIN	EMODIN	single-agent	0.0137174211248285	10	EMODIN		2.00398245778967	0.700025565816641	-0.387035471355155
10292	EMODIN	EMODIN	single-agent	0.0137174211248285	10	EMODIN		1.67396781502196	0.584745770759927	-1.58470247918619
10308	EMODIN	EMODIN	single-agent	0.0137174211248285	10	EMODIN		2.45026788443629	0.855920746979355	1.23259366718183
10320	EMODIN	EMODIN	single-agent	0.0137174211248285	10	EMODIN		1.86854978408564	0.652716601772971	-0.878538647448536
10326	EMODIN	EMODIN	single-agent	0.0137174211248285	10	EMODIN		1.86313225828194	0.650824166761215	-0.898199568748138
10336	EMODIN	EMODIN	single-agent	0.0137174211248285	10	EMODIN		2.32387851936574	0.811770766298238	0.77390986025679
10348	EMODIN	EMODIN	single-agent	0.0137174211248285	10	EMODIN		2.26375162908938	0.790767408597725	0.555701382706991
10356	EMODIN	EMODIN	single-agent	0.0137174211248285	10	EMODIN		2.53255652126409	0.884665584206722	1.53123006895331
10404	EMODIN	EMODIN	single-agent	0.0137174211248285	10	EMODIN		2.46723281193347	0.861846888160927	1.29416164423648
20003	EMODIN	EMODIN	single-agent	0.0137174211248285	10	EMODIN		2.18639027316759	0.763743755401069	0.274946738332578
10004	ENTRECTINIB	ENTRECTINIB	single-agent	0.0137174211248285	10	ENTRECTINIB		2.49748491238476	0.872414467559259	-0.155199824223748
10021	ENTRECTINIB	ENTRECTINIB	single-agent	0.0137174211248285	10	ENTRECTINIB		2.45246408326697	0.856687917032724	-0.34556830313468
10054	ENTRECTINIB	ENTRECTINIB	single-agent	0.0137174211248285	10	ENTRECTINIB		2.2899319651946	0.799912650625215	-1.03282779386179
10058	ENTRECTINIB	ENTRECTINIB	single-agent	0.0137174211248285	10	ENTRECTINIB		2.33665386148599	0.816233413194904	-0.835266431640875
10139	ENTRECTINIB	ENTRECTINIB	single-agent	0.0137174211248285	10	ENTRECTINIB		2.80123682351447	0.978520238410662	1.12920098360578
10159	ENTRECTINIB	ENTRECTINIB	single-agent	0.0137174211248285	10	ENTRECTINIB		2.55755106280786	0.893396607783547	0.0987870950344813
10205	ENTRECTINIB	ENTRECTINIB	single-agent	0.0137174211248285	10	ENTRECTINIB		2.78537338964509	0.97297886791261	1.06212319238792
10250	ENTRECTINIB	ENTRECTINIB	single-agent	0.0137174211248285	10	ENTRECTINIB		2.59885338354999	0.907824219330078	0.273432034482372
10289	ENTRECTINIB	ENTRECTINIB	single-agent	0.0137174211248285	10	ENTRECTINIB		2.43054375023883	0.849030767404859	-0.438257410322592
10290	ENTRECTINIB	ENTRECTINIB	single-agent	0.0137174211248285	10	ENTRECTINIB		2.53150484356716	0.884298215085309	-0.0113481298246132
10292	ENTRECTINIB	ENTRECTINIB	single-agent	0.0137174211248285	10	ENTRECTINIB		2.64209504939582	0.922929277502077	0.456277404368971
10308	ENTRECTINIB	ENTRECTINIB	single-agent	0.0137174211248285	10	ENTRECTINIB		2.68876088831727	0.939230458267565	0.653601730612173
10320	ENTRECTINIB	ENTRECTINIB	single-agent	0.0137174211248285	10	ENTRECTINIB		1.87770438402749	0.655914461105126	-2.77591291978402
10326	ENTRECTINIB	ENTRECTINIB	single-agent	0.0137174211248285	10	ENTRECTINIB		2.307949643191	0.806206535676506	-0.956640881694815
10336	ENTRECTINIB	ENTRECTINIB	single-agent	0.0137174211248285	10	ENTRECTINIB		2.82423233909841	0.986552967811722	1.22643645015026
10348	ENTRECTINIB	ENTRECTINIB	single-agent	0.0137174211248285	10	ENTRECTINIB		2.40940886914455	0.841647989656991	-0.527625270593523
10356	ENTRECTINIB	ENTRECTINIB	single-agent	0.0137174211248285	10	ENTRECTINIB		2.54208929330872	0.887995545563623	0.0334077228971974
10404	ENTRECTINIB	ENTRECTINIB	single-agent	0.0137174211248285	10	ENTRECTINIB		2.74332890089746	0.95829200430728	0.88434003009804
20003	ENTRECTINIB	ENTRECTINIB	single-agent	0.0137174211248285	10	ENTRECTINIB		2.83241591541954	0.98941163187953	1.26104032144344
10004	ENZALUTAMIDE	ENZALUTAMIDE	single-agent	0.0137174211248285	10	ENZALUTAMIDE		2.80387473617763	0.979441706708664	0.169464678757561
10021	ENZALUTAMIDE	ENZALUTAMIDE	single-agent	0.0137174211248285	10	ENZALUTAMIDE		2.84730939168273	0.994614179490459	0.733327371739541
10054	ENZALUTAMIDE	ENZALUTAMIDE	single-agent	0.0137174211248285	10	ENZALUTAMIDE		2.86272752831797	1	0.933483490000696
10058	ENZALUTAMIDE	ENZALUTAMIDE	single-agent	0.0137174211248285	10	ENZALUTAMIDE		2.8394697223142	0.99187564804065	0.631553867821469
10139	ENZALUTAMIDE	ENZALUTAMIDE	single-agent	0.0137174211248285	10	ENZALUTAMIDE		2.72778390948892	0.952861871241953	-0.818335913856444
10159	ENZALUTAMIDE	ENZALUTAMIDE	single-agent	0.0137174211248285	10	ENZALUTAMIDE		2.77285792886973	0.968607002042891	-0.233191225679926
10205	ENZALUTAMIDE	ENZALUTAMIDE	single-agent	0.0137174211248285	10	ENZALUTAMIDE		2.83276837058893	0.989534750536791	0.544557846177276
10250	ENZALUTAMIDE	ENZALUTAMIDE	single-agent	0.0137174211248285	10	ENZALUTAMIDE		2.83503902867436	0.990327930489465	0.574035215526751
10289	ENZALUTAMIDE	ENZALUTAMIDE	single-agent	0.0137174211248285	10	ENZALUTAMIDE		2.83381645299724	0.989900863762008	0.558163907105916
10290	ENZALUTAMIDE	ENZALUTAMIDE	single-agent	0.0137174211248285	10	ENZALUTAMIDE		2.81170871851019	0.982178251578919	0.271164354360835
10292	ENZALUTAMIDE	ENZALUTAMIDE	single-agent	0.0137174211248285	10	ENZALUTAMIDE		2.86118248305907	0.999460289097154	0.913425926050051
10308	ENZALUTAMIDE	ENZALUTAMIDE	single-agent	0.0137174211248285	10	ENZALUTAMIDE		2.76216321475232	0.964871154320179	-0.372028525821695
10320	ENZALUTAMIDE	ENZALUTAMIDE	single-agent	0.0137174211248285	10	ENZALUTAMIDE		2.61946284775692	0.915023459915519	-2.22454496201387
10326	ENZALUTAMIDE	ENZALUTAMIDE	single-agent	0.0137174211248285	10	ENZALUTAMIDE		2.62343027384122	0.916409350135617	-2.17304038507903
10336	ENZALUTAMIDE	ENZALUTAMIDE	single-agent	0.0137174211248285	10	ENZALUTAMIDE		2.84226607886006	0.992852463514074	0.667855781907065
10348	ENZALUTAMIDE	ENZALUTAMIDE	single-agent	0.0137174211248285	10	ENZALUTAMIDE		2.67035325912518	0.93280035655163	-1.56389267716502
10356	ENZALUTAMIDE	ENZALUTAMIDE	single-agent	0.0137174211248285	10	ENZALUTAMIDE		2.79497263689174	0.976332050201771	0.0538988565318324
10404	ENZALUTAMIDE	ENZALUTAMIDE	single-agent	0.0137174211248285	10	ENZALUTAMIDE		2.84231495858079	0.992869538041864	0.668490331684129
20003	ENZALUTAMIDE	ENZALUTAMIDE	single-agent	0.0137174211248285	10	ENZALUTAMIDE		2.84209324386942	0.992792089276943	0.665612061952846
10004	ERLOTINIB HYDROCHLORIDE	ERLOTINIB	single-agent	0.0137174211248285	10	ERLOTINIB HYDROCHLORIDE		1.70880327288795	0.596914395793711	-1.34509279142117
10021	ERLOTINIB HYDROCHLORIDE	ERLOTINIB	single-agent	0.0137174211248285	10	ERLOTINIB HYDROCHLORIDE		1.96052685218936	0.684845774805989	-0.70019795897938
10054	ERLOTINIB HYDROCHLORIDE	ERLOTINIB	single-agent	0.0137174211248285	10	ERLOTINIB HYDROCHLORIDE		2.16014485223741	0.754575778123959	-0.188793278295036
10058	ERLOTINIB HYDROCHLORIDE	ERLOTINIB	single-agent	0.0137174211248285	10	ERLOTINIB HYDROCHLORIDE		1.50919355038954	0.527187283966309	-1.85647626571314
10139	ERLOTINIB HYDROCHLORIDE	ERLOTINIB	single-agent	0.0137174211248285	10	ERLOTINIB HYDROCHLORIDE		2.79196734847923	0.975282251231111	1.42988330328549
10159	ERLOTINIB HYDROCHLORIDE	ERLOTINIB	single-agent	0.0137174211248285	10	ERLOTINIB HYDROCHLORIDE		2.2063299082546	0.770709013145568	-0.0704710136737625
10205	ERLOTINIB HYDROCHLORIDE	ERLOTINIB	single-agent	0.0137174211248285	10	ERLOTINIB HYDROCHLORIDE		2.75362176372757	0.961887478458522	1.33164511073345
10250	ERLOTINIB HYDROCHLORIDE	ERLOTINIB	single-agent	0.0137174211248285	10	ERLOTINIB HYDROCHLORIDE		1.902493542509	0.664573740843171	-0.848874462095292
10289	ERLOTINIB HYDROCHLORIDE	ERLOTINIB	single-agent	0.0137174211248285	10	ERLOTINIB HYDROCHLORIDE		2.42808098810399	0.848170482201159	0.497636772971155
10290	ERLOTINIB HYDROCHLORIDE	ERLOTINIB	single-agent	0.0137174211248285	10	ERLOTINIB HYDROCHLORIDE		2.48329878444075	0.867459008891368	0.639100165535427
10292	ERLOTINIB HYDROCHLORIDE	ERLOTINIB	single-agent	0.0137174211248285	10	ERLOTINIB HYDROCHLORIDE		2.4675678145494	0.861963910340863	0.598798731635655
10308	ERLOTINIB HYDROCHLORIDE	ERLOTINIB	single-agent	0.0137174211248285	10	ERLOTINIB HYDROCHLORIDE		2.06163399363158	0.720164239606455	-0.441169888506182
10320	ERLOTINIB HYDROCHLORIDE	ERLOTINIB	single-agent	0.0137174211248285	10	ERLOTINIB HYDROCHLORIDE		1.91712646557372	0.669685272737134	-0.811386132658116
10326	ERLOTINIB HYDROCHLORIDE	ERLOTINIB	single-agent	0.0137174211248285	10	ERLOTINIB HYDROCHLORIDE		2.36183690371767	0.825030283306559	0.327924949314678
10336	ERLOTINIB HYDROCHLORIDE	ERLOTINIB	single-agent	0.0137174211248285	10	ERLOTINIB HYDROCHLORIDE		2.86272752831797	1	1.61116498713609
10348	ERLOTINIB HYDROCHLORIDE	ERLOTINIB	single-agent	0.0137174211248285	10	ERLOTINIB HYDROCHLORIDE		1.64665564006231	0.575205157938947	-1.50430984756255
10356	ERLOTINIB HYDROCHLORIDE	ERLOTINIB	single-agent	0.0137174211248285	10	ERLOTINIB HYDROCHLORIDE		2.31316672078478	0.808028950678343	0.203235996636821
10404	ERLOTINIB HYDROCHLORIDE	ERLOTINIB	single-agent	0.0137174211248285	10	ERLOTINIB HYDROCHLORIDE		2.34204289328783	0.818115894761357	0.277214344154341
20003	ERLOTINIB HYDROCHLORIDE	ERLOTINIB	single-agent	0.0137174211248285	10	ERLOTINIB HYDROCHLORIDE		2.56568519261795	0.896237999333958	0.850167277501525
10004	ERLOTINIB HYDROCHLORIDE;AXITINIB	ERL + AXI	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	AXITINIB	1.67773117730464	0.586060370691143	-1.54298873842917
10021	ERLOTINIB HYDROCHLORIDE;AXITINIB	ERL + AXI	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	AXITINIB	2.20176578828693	0.769114677913748	0.341941901392088
10054	ERLOTINIB HYDROCHLORIDE;AXITINIB	ERL + AXI	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	AXITINIB	2.05548179898381	0.718015163190003	-0.184235507073121
10058	ERLOTINIB HYDROCHLORIDE;AXITINIB	ERL + AXI	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	AXITINIB	1.64001936375754	0.572886985272893	-1.67863655891359
10139	ERLOTINIB HYDROCHLORIDE;AXITINIB	ERL + AXI	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	AXITINIB	2.26364272186095	0.790729355591661	0.564510650760075
10159	ERLOTINIB HYDROCHLORIDE;AXITINIB	ERL + AXI	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	AXITINIB	1.84507886726634	0.644517798519851	-0.941046077197623
10205	ERLOTINIB HYDROCHLORIDE;AXITINIB	ERL + AXI	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	AXITINIB	2.38750049904594	0.833995008511477	1.01002190956515
10250	ERLOTINIB HYDROCHLORIDE;AXITINIB	ERL + AXI	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	AXITINIB	2.18568814041933	0.763498478848852	0.284111272561898
10289	ERLOTINIB HYDROCHLORIDE;AXITINIB	ERL + AXI	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	AXITINIB	2.52724802485179	0.882811224055926	1.51268793144658
10290	ERLOTINIB HYDROCHLORIDE;AXITINIB	ERL + AXI	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	AXITINIB	1.930761771444	0.674448311383615	-0.632848244442629
10292	ERLOTINIB HYDROCHLORIDE;AXITINIB	ERL + AXI	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	AXITINIB	2.17684600824046	0.760409769923042	0.252306491892802
10308	ERLOTINIB HYDROCHLORIDE;AXITINIB	ERL + AXI	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	AXITINIB	1.90015478779348	0.66375676530841	-0.742940288109798
10320	ERLOTINIB HYDROCHLORIDE;AXITINIB	ERL + AXI	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	AXITINIB	2.00891357023694	0.70174807954096	-0.351739483657124
10326	ERLOTINIB HYDROCHLORIDE;AXITINIB	ERL + AXI	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	AXITINIB	2.29635577593416	0.802156588306849	0.682178141899913
10336	ERLOTINIB HYDROCHLORIDE;AXITINIB	ERL + AXI	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	AXITINIB	2.57974925548284	0.901150807358423	1.70153266836061
10348	ERLOTINIB HYDROCHLORIDE;AXITINIB	ERL + AXI	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	AXITINIB	1.66298216289153	0.58090828615507	-1.59604032813682
10356	ERLOTINIB HYDROCHLORIDE;AXITINIB	ERL + AXI	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	AXITINIB	2.24315428733039	0.783572392844414	0.490814606263617
10404	ERLOTINIB HYDROCHLORIDE;AXITINIB	ERL + AXI	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	AXITINIB	2.09415898214868	0.731525768827856	-0.0451152923361797
20003	ERLOTINIB HYDROCHLORIDE;AXITINIB	ERL + AXI	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	AXITINIB	2.35009751729006	0.820929503352289	0.875484944153303
10004	ERLOTINIB HYDROCHLORIDE;BELINOSTAT	ERL + BEL	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BELINOSTAT	1.02939889801989	0.359586749011725	-2.19441198790016
10021	ERLOTINIB HYDROCHLORIDE;BELINOSTAT	ERL + BEL	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BELINOSTAT	1.48743953515966	0.519588225544458	-0.796661451967201
10054	ERLOTINIB HYDROCHLORIDE;BELINOSTAT	ERL + BEL	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BELINOSTAT	1.49195709348614	0.521166286406204	-0.782875732841112
10058	ERLOTINIB HYDROCHLORIDE;BELINOSTAT	ERL + BEL	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BELINOSTAT	1.61404984991453	0.563815387203197	-0.410299149250264
10139	ERLOTINIB HYDROCHLORIDE;BELINOSTAT	ERL + BEL	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BELINOSTAT	2.07434625659109	0.724604842852493	0.994335062110871
10159	ERLOTINIB HYDROCHLORIDE;BELINOSTAT	ERL + BEL	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BELINOSTAT	1.82317130574115	0.636865110292993	0.227853021661905
10205	ERLOTINIB HYDROCHLORIDE;BELINOSTAT	ERL + BEL	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BELINOSTAT	2.13039286084117	0.744182886169037	1.16536611214383
10250	ERLOTINIB HYDROCHLORIDE;BELINOSTAT	ERL + BEL	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BELINOSTAT	2.09091122784299	0.730391272361406	1.04488450154412
10289	ERLOTINIB HYDROCHLORIDE;BELINOSTAT	ERL + BEL	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BELINOSTAT	1.7831062960439	0.622869712965613	0.105591186716037
10290	ERLOTINIB HYDROCHLORIDE;BELINOSTAT	ERL + BEL	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BELINOSTAT	1.79415251955171	0.6267283489207	0.139299691106561
10292	ERLOTINIB HYDROCHLORIDE;BELINOSTAT	ERL + BEL	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BELINOSTAT	1.88286863939576	0.657718416212418	0.410024587552975
10308	ERLOTINIB HYDROCHLORIDE;BELINOSTAT	ERL + BEL	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BELINOSTAT	1.79760969157691	0.627935998600244	0.149849549916494
10320	ERLOTINIB HYDROCHLORIDE;BELINOSTAT	ERL + BEL	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BELINOSTAT	1.51919446159156	0.530680767787038	-0.699758553316427
10326	ERLOTINIB HYDROCHLORIDE;BELINOSTAT	ERL + BEL	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BELINOSTAT	1.80699101881513	0.631213057638774	0.178477479649706
10336	ERLOTINIB HYDROCHLORIDE;BELINOSTAT	ERL + BEL	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BELINOSTAT	2.31226823606983	0.807715084454426	1.72037451660836
10348	ERLOTINIB HYDROCHLORIDE;BELINOSTAT	ERL + BEL	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BELINOSTAT	1.09151300705277	0.381284276158742	-2.00486542335981
10356	ERLOTINIB HYDROCHLORIDE;BELINOSTAT	ERL + BEL	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BELINOSTAT	1.66917834916292	0.583072720643864	-0.24206977586804
10404	ERLOTINIB HYDROCHLORIDE;BELINOSTAT	ERL + BEL	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BELINOSTAT	1.89914634793765	0.663404499913497	0.459697420034097
20003	ERLOTINIB HYDROCHLORIDE;BELINOSTAT	ERL + BEL	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BELINOSTAT	1.92388480127029	0.672046067362786	0.535188945458066
10004	ERLOTINIB HYDROCHLORIDE;BEZ235	ERL + BEZ	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BEZ235	0.780592383610718	0.272674352057125	-1.19606490109823
10021	ERLOTINIB HYDROCHLORIDE;BEZ235	ERL + BEZ	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BEZ235	1.01153524289098	0.353346666876776	-0.518143426034898
10054	ERLOTINIB HYDROCHLORIDE;BEZ235	ERL + BEZ	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BEZ235	1.62548935273611	0.567811402390154	1.28408885369238
10058	ERLOTINIB HYDROCHLORIDE;BEZ235	ERL + BEZ	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BEZ235	0.920231276176278	0.321452620141377	-0.786161757440627
10139	ERLOTINIB HYDROCHLORIDE;BEZ235	ERL + BEZ	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BEZ235	1.34649374984057	0.47035343733234	0.465110898536808
10159	ERLOTINIB HYDROCHLORIDE;BEZ235	ERL + BEZ	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BEZ235	1.0043141985978	0.350824231845177	-0.539340448597046
10205	ERLOTINIB HYDROCHLORIDE;BEZ235	ERL + BEZ	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BEZ235	1.80101242787182	0.629124632942466	1.79932826128647
10250	ERLOTINIB HYDROCHLORIDE;BEZ235	ERL + BEZ	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BEZ235	1.56565833770623	0.546911399265949	1.10845783357768
10289	ERLOTINIB HYDROCHLORIDE;BEZ235	ERL + BEZ	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BEZ235	1.24912128346935	0.436339559239957	0.179278783014133
10290	ERLOTINIB HYDROCHLORIDE;BEZ235	ERL + BEZ	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BEZ235	1.23371847766434	0.430959094120229	0.134064599453799
10292	ERLOTINIB HYDROCHLORIDE;BEZ235	ERL + BEZ	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BEZ235	1.0806475335935	0.377488779305957	-0.315267674846603
10308	ERLOTINIB HYDROCHLORIDE;BEZ235	ERL + BEZ	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BEZ235	1.13513110845313	0.396520829559748	-0.155333803971901
10320	ERLOTINIB HYDROCHLORIDE;BEZ235	ERL + BEZ	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BEZ235	0.616934234370112	0.215505744292044	-1.67647539867799
10326	ERLOTINIB HYDROCHLORIDE;BEZ235	ERL + BEZ	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BEZ235	0.896416302160569	0.313133639908757	-0.856069449601537
10336	ERLOTINIB HYDROCHLORIDE;BEZ235	ERL + BEZ	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BEZ235	1.59790865996431	0.558176991795407	1.20312707818912
10348	ERLOTINIB HYDROCHLORIDE;BEZ235	ERL + BEZ	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BEZ235	0.638276041181885	0.222960804661978	-1.61382756795725
10356	ERLOTINIB HYDROCHLORIDE;BEZ235	ERL + BEZ	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BEZ235	1.16776222406583	0.40791943976068	-0.0595467590809437
10404	ERLOTINIB HYDROCHLORIDE;BEZ235	ERL + BEZ	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BEZ235	1.37545801576662	0.480471153838443	0.550134085406107
20003	ERLOTINIB HYDROCHLORIDE;BEZ235	ERL + BEZ	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BEZ235	1.52620374123371	0.533129229781978	0.992640794150537
10004	ERLOTINIB HYDROCHLORIDE;BOSUTINIB	ERL + BOS	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BOSUTINIB	2.05218897713692	0.716864923855888	-1.554375280219
10021	ERLOTINIB HYDROCHLORIDE;BOSUTINIB	ERL + BOS	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BOSUTINIB	2.79290792564757	0.975610798889051	1.12695313458398
10054	ERLOTINIB HYDROCHLORIDE;BOSUTINIB	ERL + BOS	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BOSUTINIB	2.24274005565895	0.783427694593469	-0.864599458580038
10058	ERLOTINIB HYDROCHLORIDE;BOSUTINIB	ERL + BOS	combination	0.0237592683887615	17.3205080756888	ERLOTINIB HYDROCHLORIDE	BOSUTINIB	2.06550372780398	0.721515995384601	-1.50617721620108
